source_id,ra,dec,r_est
4689575357726679296,6.408118007981834,-72.22964473930311,2520.74058991461
4689576865250991744,6.559316435266024,-72.30040581640462,2327.10101625037
4689572746386895744,5.878370889142799,-72.36666190491435,1548.47273387631
4689570135046621184,6.214883565958736,-72.39319364314828,3669.83040984731
4689559238723779200,6.700232988851308,-72.47149879004698,1778.91342216858
4689568996870857984,6.319788758717015,-72.43170733556327,1650.34164162456
4689553878583543552,5.925054602932684,-72.58647378898432,2210.24886926833
4689580477327633536,6.829098873053234,-72.20909443584615,3231.76472329714
4689581164522402432,6.669477080256339,-72.19373390129186,2737.35022466498
4689573532354329472,6.146081160041074,-72.33979336867098,2559.99174646703
4689564259531256832,6.842135410649092,-72.33998800682372,2120.51112975223
4689569580984258944,6.455761370691242,-72.39017475324349,3782.54003734277
4689571818673802240,6.051781628829691,-72.3760662552457,3684.87025470564
4689574773599860352,6.236947401261316,-72.27656093680103,2271.13478805402
4689574838024659456,6.257313627717669,-72.26344250871924,2890.17747950259
4689574086416428544,6.3921342712699385,-72.28911416599396,3110.54919716976
4689576594677329536,6.581636956435336,-72.31042090409599,2741.37515448132
4689563430591052544,6.680926864574537,-72.39885149320236,2717.20156349143
4689600955732795264,5.332694627437498,-72.28232695704763,4166.00193032463
4689617100503294976,5.067855428225386,-72.12867853075275,2782.69504243329
4689614184231882624,5.137719443648675,-72.21225861325605,3072.35867628525
4689617753351406592,5.324276796614337,-72.1494771465117,1586.94127436467
4689583393604908160,6.9570902461980655,-72.12092574643202,1438.47850492821
4689584119459816832,7.34973941630393,-72.03227227800816,3697.26902673894
4689614699627827968,5.531785810354956,-72.14758857137076,1722.87082610235
4689618960235327744,5.374829961659415,-72.07413625957598,4049.42022147697
4689584119459816960,7.346228193090451,-72.0340829917361,4276.66328786774
4689617929432316160,5.5042310126203455,-72.112596937281,1993.47973088769
4689617414047224448,5.22451607070396,-72.16203424500993,3340.45719463757
4689617517126440320,5.159152682956195,-72.1546079701472,3341.08640000238
4689600818293725568,5.1961919313914375,-72.31436633291956,2720.06834731934
4689619677482983808,5.618683215033792,-72.35239974117539,2479.53208550714
4689615730409532672,5.086948496149914,-72.20131176402072,2325.63319439859
4689617718978587904,5.25419461521961,-72.12323844621592,2772.832592909
4689617345327748864,5.255838299189316,-72.16692995763019,4015.31611799214
4689614356030509952,5.314848116904239,-72.17368846850356,2879.82249014677
4689614459109724928,5.379269016790481,-72.18143239222142,2052.19410199555
4689614012422331648,5.205186653257605,-72.21110741674777,2880.10594960006
4689619784870840448,5.696561333963321,-72.33084911942284,4005.15982029984
4689597481096904704,4.711680074280992,-72.45806497189184,1540.48334090406
4689606071031383552,4.569701092236222,-72.33356581316585,2967.2492562428
4689613492763098112,5.457493078864219,-72.22114885244841,2971.64627558215
4689618960235329664,5.37212669383876,-72.07595218794891,3354.84358059107
4689594182561847552,4.7655800364335485,-72.50375207038975,1972.41829827301
4689618955942392064,5.396337366830923,-72.0720444572124,2145.61063161787
4689618165655583232,5.471989561289033,-72.09042819019311,3908.4953564135
4689614837066802176,5.383671276679565,-72.14600974348741,3004.08772243202
4689619372552150400,5.461848100848395,-72.03245970410215,3467.34268792209
4689597038722499584,5.566360628889928,-72.35044877863862,2934.70106505915
4689614798400775680,5.370916498960375,-72.15546680012086,2351.69201789802
4689611706028476928,4.704423538125806,-72.32936172828596,1992.33459728797
4689619368246490880,5.503252006525594,-72.02019857315167,2856.58663091261
4689584050740342784,7.224704262421858,-72.05377998780817,2845.29883757273
4689601574207899392,5.433262822003958,-72.24664267120376,4159.48815322993
4689598065207435776,4.995348693997532,-72.40032454460548,3250.24850311583
4689596072342611712,5.465893634373527,-72.38868237433323,2884.58312887216
4689601677276538240,5.517536534969106,-72.23445038496097,2417.16382071817
4689581748637926016,6.750990812273613,-72.16385055990172,4037.12488240801
4689614837066802944,5.393502999717309,-72.14819167809716,4359.99763978737
4689600676547988608,5.541437159277173,-72.2633033573,2399.48681087503
4689613222159211648,5.268553496221197,-72.23263793833743,3926.92678218427
4689601574207899904,5.458193002835975,-72.25026664591392,2533.95502444872
4689616314535845632,4.757340045535949,-72.20734050567049,3032.02376598792
4689616413308413952,4.74771817792422,-72.20078677047192,2775.72009816783
4689618238670413824,5.461460190475468,-72.08818627405064,1639.6141019693
4689583187447445632,6.972180364870719,-72.13615208586454,3092.73376906821
4689600367347423616,5.518029753039587,-72.29926610553441,2205.77431326601
4689594148197043968,4.7950110912332535,-72.50587351159085,2118.33283066199
4689617787711298560,5.397961236819449,-72.12778787408564,2131.80474257751
4689601505488384128,5.568236390411494,-72.2290052623157,2849.80288645879
4689613462677333376,5.452948584726046,-72.21133728061584,3899.89380774737
4689584050740344064,7.198232995810132,-72.06115369766663,4156.25985948302
4689601638620784640,5.446984062821762,-72.23003148868811,3362.10470110155
4689613256518935296,5.302229964849716,-72.22206603443892,2984.85420972715
4689619063314530688,5.423889212362492,-72.06654318285598,1997.80747972578
4689614695335162752,5.517239295445169,-72.14967667952317,2087.05242425591
4689614557895958400,5.426128191709155,-72.16813967594136,1482.27820663969
4689597004362763648,5.523749465279191,-72.3493715270283,3001.13205229098
4689611706028478592,4.715936447287108,-72.32281139402437,2227.25965271064
4689611298013928832,5.061431362956732,-72.30005696472432,3104.68708401786
4689618582278286208,5.113881114385496,-72.11453412462113,3565.54495065077
4689613840634672896,5.464312145208705,-72.17779653019598,3995.35726444084
4689618960235316608,5.407198060002981,-72.06554701660069,3465.96549805369
4689614076859403136,5.325525617465111,-72.19420435741901,1862.84948101242
4689612981641061376,5.294717825368606,-72.25859915857163,4057.46489159311
4689613492744223232,5.484561078843581,-72.21999140201835,2172.87227554003
4689597073082239104,5.521862087380074,-72.3466933845318,3342.65745662546
4689617963802937856,5.456081434458065,-72.10388981378945,4634.78302238182
4689611877824738816,4.849672506103932,-72.297743894005,1930.37862504235
4689619436964759680,5.718996676430613,-72.36309308494576,2825.87688789088
4689618994595055488,5.460797430530469,-72.07266317967243,3557.06489316635
4689600161153949696,5.428203027480192,-72.3261795834016,1958.63975458666
4689597073082239488,5.504236601037171,-72.3453068079465,3093.91621352758
4689616653826586368,4.894426240645779,-72.1959230392012,2956.10293733729
4689614527818334336,5.367504382084441,-72.17702677372006,2489.22858195804
4689613664561809024,5.447490342405241,-72.19211774112806,2118.1530500901
4689617684618838400,5.227293465880938,-72.13277223516626,2973.57497122858
4689619986720706944,5.929283612988427,-72.31701775245567,3529.15548256845
4689619063303636352,5.429289191982015,-72.06872452758287,3300.61896490083
4689600195513688704,5.446912297891001,-72.3264264968907,1766.72740762982
4689617860723746304,5.390802998442211,-72.1179743056763,2728.80572327403
4689613016000799488,5.243096343150087,-72.25188590576155,3496.36061187042
4689618444839334144,5.198399330999336,-72.12593993624127,3984.75392269831
4689614596538155136,5.495534761899746,-72.16121585220337,3220.56000301859
4689598443164626816,5.041686596904663,-72.3742684693225,2123.92077965492
4689613874994132480,5.532648760432636,-72.16837835771759,2238.270687866
4689614489163070848,5.398106734768124,-72.18455052630465,2751.8942273347
4689599577036225920,5.093723977078859,-72.30983180488244,3461.68470445338
4689613978073465984,5.147050880206699,-72.22962193501644,1926.70403324092
4689619063314533888,5.421706784588432,-72.07015687210252,3021.37574374771
4689619024677675008,5.522105016029516,-72.06144786358264,3296.76103329377
4689617512833026176,5.205392839904657,-72.15487055860139,2049.68698224538
4689599203386051072,5.031675204993203,-72.35388734212964,1372.37318217118
4689600573468704000,5.504089737465475,-72.28236383835629,2875.16598550052
4689617650272145536,5.298341820158997,-72.13482962696264,2663.13507453065
4689613737555487360,5.413301066200395,-72.19344277345657,1655.74456944325
4689583432265535360,6.988281811822166,-72.11700309806297,1468.09619772021
4689601398102497664,5.505516795345688,-72.26368894333386,2865.11721812429
4689599443904214272,4.974903091739442,-72.3333894377591,3091.78247385145
4689596111009591936,5.417903666241138,-72.38729162345444,4370.61356478228
4689599748834749824,5.30306397208548,-72.34871441216603,3010.62402194687
4689597000055679232,5.549358143190581,-72.34352569900545,2722.15557714629
4689617585835396480,5.164263916043264,-72.1409824629346,2419.58028413379
4689619608765858176,5.758726537522603,-72.34486929331685,1408.08903864297
4689596695125147392,5.265488935586663,-72.37556677210586,2580.95648383075
4689613153439757440,5.156704111087069,-72.24729045013015,2894.7127456646
4689598924200957056,4.809269786180795,-72.38166383304718,2172.24962033878
4689601569901246592,5.447927410619114,-72.24792465416641,2837.91500500789
4689613114810319488,5.212729189973283,-72.2483329154584,1777.99406293643
4689601264970277504,5.41183928468616,-72.27260516196193,3284.21457688341
4689611572880997120,5.0400083031148135,-72.28490816448452,2561.96152175768
4689601604260985216,5.394802103729621,-72.24865693509541,3222.44792932119
4689613664531981184,5.40136196751789,-72.2013107994434,1758.45040896149
4689601711646820736,5.532275976194899,-72.22962167631499,3673.23525537186
4689601398139584128,5.492396230822913,-72.25783219736934,1735.43629503993
4689584046454421888,7.205575203746255,-72.05724710710209,1658.95750994676
4689618238680816384,5.469887169967326,-72.08012381230792,2682.02748161925
4689617890790633728,5.446725859647044,-72.12348285284767,2499.57796608375
4689610297279227008,4.6278430443048855,-72.23833703432425,2531.13705457738
4689614596537789952,5.447687249037146,-72.17302911809803,2964.20386900735
4689618955942330112,5.364829737658787,-72.08472099754945,3312.15634684177
4689615627340920192,4.924432011106209,-72.21867245922317,4079.23551937698
4689614145565674624,5.309851969705574,-72.19015759439439,1557.70903858306
4689617860723736576,5.415980945733234,-72.11190566084821,3943.46235857269
4689610026703632896,4.388458909807376,-72.26109562879476,3497.64145523127
4689614665268102784,5.484526092738516,-72.1522776181185,3368.7317742548
4689619681791836032,5.666270968754868,-72.34472180043923,2896.62440046423
4689613497037077248,5.479443840572691,-72.21980232946915,3480.63784104022
4689617993870023680,5.509202885353442,-72.10062193573918,2161.36179543968
4689618135601643904,5.368462676238176,-72.10668123843996,3624.63927043754
4689614630908362752,5.52427978547551,-72.15629670486655,1793.86613760981
4689597313600379648,5.594006212766972,-72.31378974534003,2598.12903412029
4689615004563503616,4.672048899141602,-72.29014457772345,1549.85608876903
4689617723284817152,5.28461314235274,-72.12718577896243,3517.48480779049
4689600405976819840,5.537211868774762,-72.28997991280961,4072.14741458338
4689599718782117248,5.210074424209765,-72.35532935721618,3408.03619251976
4689601707342329984,5.533395679807431,-72.2241246549255,2711.86074412749
4689597171858886272,5.455236696629081,-72.33803731255075,1571.74330709075
4689601329383025408,5.411677612531905,-72.2651360666031,3179.45132331722
4689600917103206144,5.249633740894747,-72.30047530998444,1656.27559532173
4689619093366725248,5.485589857251867,-72.05793601888936,4490.38798264649
4689598481831535616,5.143713250600973,-72.34640416623915,3409.94410523248
4689609163407979904,4.566039834083297,-72.29436630433793,1927.10520535516
4689619475633199104,5.627463647757501,-72.36324181401751,2825.03174221848
4689596175425023872,5.541554979365467,-72.37200841338758,1516.75271368143
4689597240594246656,5.467894755198738,-72.3324437225457,3047.01163991106
4689619132034032256,5.301428879726552,-72.07718072405272,3947.5355737384
4689614768347319424,5.433762303535546,-72.14705212774402,2778.19766514948
4689599890580809984,5.191302358793899,-72.35367798109213,3744.6591774898
4689613737555232384,5.399035335447065,-72.19756232431341,3701.75982385886
4689618066871293824,5.38115435046613,-72.11240191743481,3075.70714718852
4689614665257246848,5.444200228029173,-72.15847763662241,2632.92056526425
4689594255583763968,4.865299621999613,-72.48643951696184,3815.85987572136
4689617826364033152,5.349521709529656,-72.13586568085678,3279.68406765098
4689618685357473152,5.169723446784357,-72.09767302489414,3905.89383372704
4689601368049487872,5.41929349798522,-72.26811338332632,3571.30107538528
4689618169961358464,5.460621694252765,-72.09702229020101,1650.7128030995
4689619750511104896,5.626459611220698,-72.34310456653135,2009.25647242018
4689617925170707328,5.531035184405791,-72.11086966936065,2491.87041579374
4689617826364033664,5.333908314500665,-72.13409688527534,4042.66362386361
4689600814023984384,5.237902906804018,-72.29796001408022,2240.55225390293
4689609476937207936,4.599068899358393,-72.26796772702417,1505.41999085426
4689617379687452672,5.3154497609820375,-72.14616362048963,3339.63906554668
4689613187799484288,5.190700987588862,-72.23644338773185,4111.25187534549
4689596828256978176,5.369249624485224,-72.35047197617926,3058.36460193108
4689614321670803200,5.235148172930791,-72.19382099731695,3457.61813270647
4689614660961815040,5.484325182697805,-72.15797693855008,3428.71578333702
4689618891515864960,5.396742126189145,-72.08965574694348,3478.46554864686
4689601295037042048,5.461493397385784,-72.2640708555348,2851.05067029032
4689617650272104192,5.276469611696219,-72.13486316676858,1447.44140857985
4689618891515865216,5.379034286299111,-72.08809240464085,3639.71514039827
4689614317377417600,5.237744084205085,-72.18936736073252,1692.14400737765
4689618612365376128,5.181302212052344,-72.10910689083148,2999.25220111535
4689616138430437760,4.734045699298413,-72.22565585966109,2696.24868082253
4689596553392866944,5.341657688321698,-72.38350780105587,1816.25693815859
4689596037982865920,5.428860955967538,-72.39295745077932,3109.31693492389
4689617826364035328,5.34255167259377,-72.13683302308108,3140.62603488236
4689615519975047936,4.846712693481839,-72.21470165238112,2110.40037676353
4689600646494983936,5.474288026985799,-72.27673651115954,3364.13854022808
4689613016000791424,5.261103350316936,-72.24360696693698,3417.92160543318
4689581851717131648,6.775312629284142,-72.14905176553071,2656.46807515182
4689600126792031360,5.3651836100088826,-72.30502679704595,3624.64710607516
4689600779629233536,5.173716301141177,-72.32101861547312,1771.26284445527
4689598202646449920,5.13130026188238,-72.37471302363599,2871.85129673875
4689618784164068992,5.212045532605059,-72.09231098841731,2343.96641429821
4689617478460364160,5.115465396944586,-72.16864212528529,2923.03431572264
4689613737555233536,5.39843380076669,-72.19874962596614,2512.53474278283
4689617478460364032,5.109165506554029,-72.16527466873902,3524.1667859576
4689613802000752896,5.525673655145533,-72.18121205160203,2360.84130266029
4689617998163037312,5.523341542246955,-72.09467433368029,2738.47015777163
4689599542676472320,5.062308954692013,-72.31257386393432,2566.61427945408
4689614905775354112,5.542702957771234,-72.12723767363386,2462.99613652428
4689617998162669440,5.480942618340925,-72.10199447357556,3673.63261067423
4689618169961361792,5.4597747626711,-72.09984171143894,3130.57473467399
4689613016000794112,5.275049267033866,-72.24923078676532,3781.04476221518
4689617895083466752,5.47667919261325,-72.11256346274395,4204.29787300221
4689600539108957312,5.452163631626809,-72.28551828309094,2877.64982193254
4689619333899547008,5.408717353444673,-72.05007105527122,2704.50401529509
4689617963802931328,5.4698273967391895,-72.10145797341323,4617.94120183698
4689592945611304192,4.630965743626542,-72.40308521213649,2960.845198852
4689601711646822400,5.520601724185963,-72.22935725419231,2870.31379530848
4689611843464993408,4.810025851049764,-72.30156323215414,1714.29971501174
4689616378953154816,4.683020362821854,-72.21300269672875,1696.20098019713
4689613119080008448,5.220024288000588,-72.2413328458915,3645.58641678022
4689596003627441536,5.600957052877441,-72.3694545402934,1425.14879865065
4689607896389258752,4.0853656729667165,-72.36361874520708,1337.21591040757
4689613874983268352,5.520253270083127,-72.1696027021205,3019.39180894731
4689600676552214784,5.563427792953562,-72.26487715994992,1532.615867961
4689614901513683968,5.514651561773042,-72.1347088732833,2522.08295273165
4689614871426539136,5.441211822296832,-72.15161852115219,2864.76833402056
4689613630202064768,5.364853853385287,-72.21281868686843,2147.65127452667
4689613874983269120,5.52441411527708,-72.17098691927356,2055.18951829239
4689618543625304832,5.278166386952954,-72.09376559738473,1395.54798741474
4689582057875564544,7.011942348994847,-72.18180604295479,1714.07902020594
4689617448406915584,5.310853000463386,-72.1348417740411,3504.12953531507
4689614901513684352,5.525506133821072,-72.13303424277021,3241.31526694747
4689582328452993536,7.029670740195752,-72.15999940962347,2057.28974794595
4689614871426537600,5.456153099808863,-72.15216937155088,3889.74449555744
4689614351756568960,5.317317088719755,-72.1787397963142,1928.97394801437
4689617787700008448,5.385867288576471,-72.13608253671889,2132.47485139226
4689611087548571136,4.817888282583838,-72.3167809400364,2796.55754722772
4689581611198967296,6.858326875584303,-72.16668970158594,4083.92009293104
4689593461004821120,4.9458112280711966,-72.49624230865513,1979.45720330508
4689611366722579712,5.021184861020222,-72.30049234684127,2853.78159396979
4689613664542798848,5.442720917124774,-72.19935775394396,2915.75503453559
4689617345316900864,5.220569441545464,-72.17414007565964,2899.05670127225
4689613565756546176,5.455480451412965,-72.20974453880301,3967.65385040775
4689619883656311296,5.721540529082253,-72.31815826480285,1845.18107269328
4689597309297128704,5.567095227528982,-72.32292465238888,1590.82069442027
4689596145369318656,5.473147074303455,-72.37060083778333,2165.9238833081
4689614557915001856,5.389315181126675,-72.1779870772913,2158.6807200082
4689618509252587520,5.245165191451803,-72.10979439084261,2300.04715739135
4689618135601625984,5.418606699381321,-72.09738632212773,4271.28479802516
4689618852863006720,5.308452923483747,-72.10677285529763,1495.77081402421
4689596759537467264,5.359435977355791,-72.36344511011144,3083.49004715111
4689613458384280960,5.407460438241422,-72.21232160626609,1997.05777326639
4689582775129643264,7.304843653165235,-72.10559152194885,1497.5220116759
4689605761793874816,4.55749582954528,-72.34581346569665,1809.626563317
4689611847769756800,4.833400339281203,-72.29896592689171,3019.23842013188
4689614940146325632,5.482720518016182,-72.1231103972368,3378.9504814164
4689619093381659776,5.513188730676485,-72.05056436156346,4450.48599788942
4689613565756545536,5.455592159528095,-72.20916651483303,3734.53431278182
4689605761793873408,4.5260818519529735,-72.35013250191508,1801.81395488527
4689613458369686784,5.407420599325912,-72.21652986377015,4229.57915758557
4689596145369317376,5.4974804112594,-72.36962912623888,1999.48178669615
4689618822796383104,5.270505376477019,-72.06954882085003,2666.54167577719
4689614454835786112,5.37257737387941,-72.18519608123036,2107.71672729855
4689619574407574912,5.831153663221844,-72.33249579274813,1648.3109111142
4689582362813086848,6.971418871243313,-72.15768312047054,1511.21297927942
4689617379687458560,5.303727556170576,-72.14950197023566,3561.38395825826
4689581748637923200,6.75929157234059,-72.15977582629843,1364.55901403262
4689600332964622208,5.551308030151167,-72.29758906318338,1856.33242436724
4689618169961353472,5.463037255240876,-72.09307505700906,3679.80461305585
4689616967370662144,4.942306461642614,-72.16141607931213,3201.28393825535
4689581572537747072,6.787629823898395,-72.17250131554307,1413.29002478465
4689617379687458944,5.312982459952438,-72.15096287592887,2866.63587200072
4689597347960126976,5.522705209773808,-72.31542514800458,1994.59789737206
4689582504552137600,7.075139210242232,-72.13875021953235,3858.71455441286
4689618341760133376,5.166595317923592,-72.13287878150703,4495.4090598593
4689617753371971840,5.366892914463036,-72.14423226931466,2190.67721970457
4689615554314843392,4.918021585554337,-72.23555832914708,2836.06259146924
4689581817346634880,6.727184259355247,-72.15862764311211,1556.73624201017
4689619028943884544,5.497131785478071,-72.06964520150015,2533.8487917234
4689581611198969856,6.852249461599265,-72.17023517156102,4235.12403344996
4689607995176575488,4.10826661113681,-72.35587639529301,4147.91578399289
4689618818492219392,5.275198353153786,-72.0764601202825,2123.93144915252
4689614626634465536,5.537398550761478,-72.15912765129981,2628.19564305099
4689599851917063040,5.355543701912904,-72.32643343193882,1768.36493426937
4689613217852633344,5.277940060166649,-72.22769068509162,3594.41238724962
4689618238680828672,5.448065989152353,-72.08974199692895,2662.98863925087
4689618891515856896,5.394183188184175,-72.08262682174214,2530.9751920254
4689614768336457344,5.41406961355194,-72.15082806519945,2470.40130892637
4689618887210093184,5.385744972948136,-72.09241794772261,3030.32758590523
4689601436768926336,5.565463736111928,-72.24388278269869,4134.64312691992
4689619200753502080,5.297610636675548,-72.07058945876774,3807.0713967447
4689595453867249536,5.383365244481828,-72.41920572194363,1998.07633741566
4689614798434472704,5.373363822286928,-72.15318358181541,2723.25193048024
4689612500594272384,5.07143005701559,-72.24031434841173,1374.82275726617
4689598168286663168,5.04463022698566,-72.39459800384648,2270.11749360826
4689618990302233728,5.4359410732465125,-72.08150990638403,3234.99402786353
4689587413693543168,4.72380682490403,-72.54326985886216,2117.39543368735
4689581744332363264,6.761744558412884,-72.1587507070569,2844.94081369135
4689604627922348288,4.497108746617256,-72.40916713973711,3196.33390997275
4689615348160765056,4.664883857055319,-72.25117540140813,2659.61792607416
4689618062609619072,5.39537106337928,-72.11375072219691,2099.72784556443
4689581817346821120,6.719377078043736,-72.16136971815313,1573.12981102327
4689587482413123712,4.673034050065113,-72.54342324719013,1366.61315262479
4689600440336579840,5.4187703671547975,-72.30274210209862,3815.10858473718
4689601505488646144,5.5567788682064965,-72.23030666638122,1542.61404093375
4689615107642592256,4.725194650037346,-72.26699748392659,2187.97686231381
4689601368038634496,5.463392245349265,-72.2613655591602,2055.83851769641
4689600401670025856,5.575713798632455,-72.27746952452962,2686.55399741684
4689617585845893760,5.183124838520492,-72.13826859508035,4317.86492255877
4689582126595037312,7.008865528888618,-72.1724529208629,3081.06966215184
4689618990302177152,5.414805995495572,-72.07658734825974,1900.68251362371
4689618268734958720,5.503532868713924,-72.07384051162121,2441.0063912013
4689615176357708160,4.872026090667239,-72.24097014235349,2124.40369370762
4689614596548655232,5.4446413996135865,-72.16993998494068,4288.74447708917
4689600848346561792,5.30297832201163,-72.29887228499094,2183.55168556422
4689614390390267648,5.2343354207057775,-72.18314924930102,2234.43683009122
4689614115512384640,5.255079785252417,-72.20667847709511,4283.70748121977
4689613874983263232,5.524630093315271,-72.16724461323201,1989.77286028177
4689619887949813376,5.775630899248956,-72.31389835502709,2400.6953235495
4689593083050372864,4.780301670177092,-72.54958080558701,1516.3415938606
4689587830312706432,4.378699933914486,-72.56238404035017,2028.68370245489
4689617207888836864,5.130008884323311,-72.18989632770146,3590.66048828093
4689614764041427712,5.407434912047182,-72.15269120080306,2863.24141731586
4689619814924320128,5.7725938706534,-72.31964162889827,1945.93541895576
4689609408228329344,4.637001800352541,-72.26812483180619,3038.5143796377
4689598408804906624,5.131706356676895,-72.36692105845212,2482.76183714632
4689600332949678848,5.5542137772911575,-72.30091450717119,4285.91503530919
4689600401669996928,5.578251487082801,-72.28369854655946,2610.94109868009
4689601707372839040,5.5328955744989,-72.23024665698435,3062.88872006373
4689600680843866368,5.536305157868686,-72.26972597067365,2980.17520406172
4689617998162663936,5.482406906420782,-72.09790954707816,2808.87508368366
4689601707373151872,5.556029231799059,-72.228611808763,3941.31586632029
4689619643123262080,5.799488919215994,-72.33759857161571,2953.49193735844
4689618474892841472,5.268678356253185,-72.11578336391676,3438.17845195441
4689598580608393472,4.722549622669972,-72.41134615278426,2369.89454875436
4689618238680833024,5.434856203736213,-72.09275978538862,1348.33342508248
4689598206953644416,5.120577289728907,-72.37922477197984,3158.23610250177
4689587314905856128,4.514125660665749,-72.56967955186192,1887.36238569509
4689611912184479744,4.804845394028372,-72.29334410479295,1647.53213091225
4689619303832675072,5.4973264822070265,-72.03916184187388,2781.46367060925
4689616039657733504,5.010331348051975,-72.17624864786391,3229.91476557831
4689618509252580480,5.202284351835287,-72.1172172526652,3019.46337553563
4689614768347332608,5.419355603139131,-72.15662642539357,2937.24055085251
4689591094487849600,4.283836777007813,-72.53818102102878,3457.67213129545
4689618990289313536,5.41567988261823,-72.08376236697113,2419.80962323551
4689619338192413696,5.45150039380477,-72.03380738589411,2876.06729472237
4689609953681836928,4.389823811538877,-72.27428439950138,3343.9432071113
4689581920436588800,6.915951963280905,-72.12833487229423,3329.31708205297
4689601196250820352,5.252955536704436,-72.2785340908472,3618.84336980103
4689583191746908928,6.958651000668852,-72.13457542501664,3714.29078664077
4689613801970311552,5.543597621418366,-72.17325936443405,3241.37883859194
4689619132023120128,5.347706802394866,-72.06485822212797,2826.94841832371
4689601466822034304,5.46800443510964,-72.25311073285263,3102.18622573216
4689601776059797120,5.553627399828843,-72.20774601581417,3668.14204638688
4689619235102324864,5.352984237350574,-72.0561928044156,2728.24235091268
4689614974505712000,5.493677100085661,-72.12011125812828,3990.94363467214
4689619643125625472,5.835843584849279,-72.32456783774026,2105.31861055558
4689616275869467904,4.859986841074486,-72.19562126759189,2804.58356235203
4689609683106264192,4.373804415456783,-72.30057013762575,1847.71191984021
4689612912921593728,5.1990635238562,-72.258081521153,3400.16201372344
4689618754076928128,5.266808174894244,-72.089095481283,3131.79146850457
4689604146885997312,4.3718894375750335,-72.44854732078652,1977.08074486799
4689614321670802816,5.246064917866455,-72.19504834518304,3023.87702731436
4689612461940361856,5.017731954698608,-72.25240902824363,1785.94331776348
4689592743755273728,4.522698419590274,-72.43419051637343,4330.00942267046
4689610885697108096,4.710155562857783,-72.34775628904782,3553.60170977569
4689618410479603456,5.144679779340157,-72.1248272234004,3534.28432516167
4689614940146339200,5.465889324896585,-72.13413297822996,2393.17689132765
4689613870720230912,5.547991113796754,-72.1586334554025,2282.76413196423
4689600470403320960,5.462044556069119,-72.29701559443788,1824.25618430033
4689619338192416768,5.429593126477136,-72.03786534818494,3255.97492966364
4689613497037082112,5.459971715647011,-72.22155501754303,3738.31671657193
4689614626615682560,5.5154766933949055,-72.16008792475714,1991.08619780188
4689619750511104512,5.65857887437735,-72.34271482783817,4004.02529055521
4689614042518872704,5.259265213441968,-72.21306715834926,1920.67453382333
4689588414428253184,4.513301810802693,-72.53249439210664,4316.97397081508
4689618955942349312,5.372630667075603,-72.07719074415256,2228.29160547161
4689618062589166208,5.3816347070324895,-72.11192987427151,2258.50302204666
4689599096002005120,5.03182069998078,-72.36406602132737,2015.1608417891
4689613806263805824,5.5227086861305,-72.18079925395524,2248.01215262768
4689597721609986432,4.810244545937064,-72.43090691625729,2399.5828816818
4689600371617093248,5.483299572245148,-72.2985834131877,3869.02151985464
4689618440552886016,5.195431716190002,-72.12273403229712,2481.90446252776
4689601776092345088,5.541252782615283,-72.21124758185988,1717.24000881734
4689619338192417536,5.4372913288901845,-72.04003032479368,4259.65955134269
4689618135601639296,5.366601876659773,-72.10261940702435,2866.84842976922
4689617860712868736,5.422171828095759,-72.12159089891658,2280.6861375275
4689613492730998912,5.501254175149135,-72.20801064810694,3124.70561830057
4689617684631730048,5.212279223850469,-72.13785581367686,2725.64380031098
4689601741732651008,5.515698947128254,-72.22491743185257,1646.21339184157
4689618754076930048,5.271833618221496,-72.09087676879362,2854.22626448484
4689615936567707648,4.929149337119799,-72.20003489874192,1960.92338111952
4689600405976820480,5.544826688988165,-72.29121768201588,2909.88800238658
4689600955732647424,5.320449388817997,-72.28141624117507,4247.28668835453
4689617856417902336,5.418205448497536,-72.12182467692583,2798.51943938216
4689595110269883392,5.111104748334302,-72.41815161483001,2200.13203833767
4689615382516163200,4.731269772608559,-72.23639686832202,2876.66395181517
4689617345316885632,5.2433076834703645,-72.16473280189767,2529.68618546667
4689619505684273792,5.723437562043034,-72.35053210786276,2112.63431113461
4689613634465175040,5.38217695921688,-72.2092931157757,1807.02783776973
4689616241509670784,4.8003400825957465,-72.21745373280754,2129.2804015285
4689619338192419840,5.436124219358233,-72.04447965536883,2741.98284669379
4689612947281326848,5.281442768023914,-72.26264062599671,3288.13465571847
4689617512822061696,5.16900681502744,-72.15350177085314,1865.48091886377
4689601746006558592,5.506794174537733,-72.22581434896733,3130.51842382015
4689612771176093824,5.063740627926917,-72.21261415813912,2893.20262619005
4689597378050296064,5.547240137167291,-72.30665667258735,2371.23158015817
4689601741736966144,5.462793148325179,-72.23615853477158,2205.66220421355
4689619097674251648,5.494985393099356,-72.05253348516642,4177.52754510854
4689617242248565504,5.171749083446732,-72.18754604305886,4137.59569742702
4689613600105376384,5.550356860678104,-72.1846793011295,3058.92407635708
4689613802000771712,5.521566720152188,-72.18058429911036,2014.49760244976
4689619097674252160,5.4834353107853255,-72.05207103436004,2964.12087844234
4689601741732601984,5.497705946754477,-72.22705254117939,1676.22323256038
4689619647431646976,5.822072124298296,-72.32789991570422,4480.04626585815
4689619956669292416,5.842853593637029,-72.33048167434414,4112.54800397155
4689603837648362624,4.066633772303042,-72.42696935726148,2198.37376403081
4689616825625357952,5.061845286933574,-72.1524617658271,2955.88252583078
4689582191015005184,7.164945284269729,-72.1553857048448,2198.4861632312
