source_id,ra,dec,phot_g_mean_mag,bp_rp,pmra,pmdec
4689601054518299776,5.1736887216326215,-72.29729828838833,18.974955,0.8995552,4.319992101585717,-2.664950061232624
4689598619270521472,4.764127227379984,-72.39813712027642,19.421555,1.0287361,1.2561573408918034,-2.276292670160724
4689618921589249536,5.326887592035392,-72.08176052314948,18.115839,0.78969765,5.22459849099018,-3.461623091304987
4689617895072615808,5.435887866439407,-72.13107836647207,18.699764,0.91692924,4.63048825898163,-2.86329807217619
4689612977371362048,5.299552156076161,-72.2587380718041,17.529293,0.7572136,5.393141918188677,-2.2715150640665347
4689617654565335808,5.298377208633766,-72.12525907988342,17.297096,0.7682495,5.750649820715469,-2.811314306419046
4689594049425390464,5.106734905927654,-72.44796221948573,17.344913,0.82110214,5.641550847218859,-2.868650705610141
4689613943713721344,5.186819828489686,-72.22621141102442,14.328638,1.2022581,5.327490043903129,-3.0162560341545017
4689617517126446848,5.149900918263982,-72.16011884848578,14.292603,1.1971989,5.362284305322756,-2.4853293078604746
4689592017898339712,4.318971581123583,-72.49292801949993,17.317812,0.7906132,4.8585500999777365,-2.705317410930553
4689619372541237888,5.481999779563125,-72.03351454048989,18.838423,0.8954239,5.831284347534936,-3.008475246756338
4689617478460355584,5.106301500523721,-72.16843066361136,18.869474,0.9801254,5.143223549873865,-1.783303545348613
4689598855486308480,4.731391159832726,-72.38748860495029,18.438677,0.8283844,5.168710229008904,-2.6856379199688765
4689614630908358912,5.52567446111245,-72.15242278014871,19.450695,1.0633087,4.119284098384552,-3.3638260738896597
4689600199807581568,5.481329536422917,-72.31839036094314,18.330843,0.7299614,4.7113862395576325,-2.081289623551438
4689597863356278528,4.887756980587168,-72.41836634500423,17.713045,0.7847004,5.686807762686336,-2.606370443925204
4689610576459405952,4.61800131397999,-72.2151591074775,17.089918,0.91301346,5.255561306611712,-2.627373799131582
4689617414036343296,5.255415047549083,-72.154135791831,18.874825,0.9255638,5.590025926342193,-2.526671873727204
4689617998151767936,5.513491471352081,-72.09700380531845,18.215775,0.7766571,5.468905463332879,-2.383728260460118
4689594702260352768,5.016253735815604,-72.46042557142873,18.502897,1.1193733,0.3741474816881395,-1.081618444128531
4689616348895407744,4.854309548110378,-72.18503140101227,14.717926,1.1376848,5.443712442060851,-2.9124997119251588
4689613492732609152,5.498207085606191,-72.21074104668826,19.786074,0.935133,5.811513842635804,-2.6014925670375373
4689618273040536064,5.521653190882456,-72.06497331279144,17.985556,1.244772,5.188477028933267,-2.1813377132843472
4689600951425874560,5.346748483209394,-72.27394685884573,18.739649,0.8855934,5.04678270860036,-3.2533595500926613
4689619303821762432,5.496265391115308,-72.03646123631206,17.034214,0.87858963,5.24471436143663,-2.269685870661894
4689616658133052544,4.889202196417216,-72.18897134000075,18.335814,0.82809067,5.258852844095292,-2.347289837944239
4689618268747956992,5.519634288179586,-72.07324455615307,19.4655,0.99032974,6.30814486452238,-3.834037908486152
4689605246397784832,4.351371949889055,-72.40000643598404,19.485666,0.9596214,3.653145678539312,-2.158101463908057
4689600646494977664,5.51751352268998,-72.2738734547208,15.226669,1.0338898,5.783870730770956,-2.8701470350450053
4689597897716017664,4.815169616015385,-72.41213871467735,17.627285,0.7704201,5.474028371882784,-2.4922225765390986
4689598550551046912,4.78037935000398,-72.41123416097565,12.814562,1.4470148,8.482366678618263,-3.3296686669034146
4689618273040536704,5.52387023246747,-72.06572626287124,11.506738,1.7714567,5.340214493972926,-2.48077091696669
4689581847411613696,6.786172002170078,-72.14608233230939,18.793417,0.8593044,5.04053320901475,-1.9691422808375267
4689612702458575232,5.060097619972508,-72.22649880609866,18.901363,0.9259815,5.233429025197951,-3.129463470272753
4689614557895899008,5.4019061617508255,-72.17158539708232,18.384012,0.13492584,5.576681914187311,-2.976427060982162
4689582122308756608,7.015945117916673,-72.16999199368553,18.9154,0.973217,5.04154290065101,-2.1587257847721752
4689609025968890240,4.489116891819672,-72.31379107733177,16.664494,0.9410496,4.965373928752954,-2.900671342497182
4689612981641049856,5.34086677039955,-72.24946077129998,17.085524,0.8483467,5.071186038031152,-2.687926951267332
4689613943713723904,5.195155405113583,-72.23108189076629,19.25335,1.0834312,-0.0348953989583834,-1.5083722660679753
4689605663016958720,4.503679685499143,-72.3659111700066,19.72144,1.0142708,1.3590506891355296,-1.8821667805301936
4689613771904078080,5.485740836488263,-72.18386655310964,18.69845,0.835701,5.511256740172273,-2.586550810073321
4689611675971030272,5.063293764954452,-72.26568889590477,13.683071,1.0811424,5.106644426426628,-2.697821141998129
4689616928704544128,4.884896814341069,-72.17287328181936,17.562992,0.7793884,4.951259998350228,-2.1565751187014115
4689582843850052352,7.160203607275907,-72.12458135686795,17.66359,0.7789726,5.233175731515423,-2.1053311015311023
4689600646494971136,5.519265566640672,-72.26586050526103,18.294079,0.8445587,5.159857538111086,-1.7343427150307658
4689617925150574464,5.520510738700801,-72.10833029081725,18.617706,0.83478546,5.043760410260862,-2.4684127726583127
4689619372551110912,5.492118659392964,-72.02162435065802,17.103998,0.8334923,5.667075343248672,-2.959058185737073
4689596896976379008,5.454576805479164,-72.37205782307674,17.449331,0.77054405,5.738486117461903,-2.4882287409025747
4689599989352968064,5.221237654977416,-72.33625990282664,16.860083,0.98887444,5.283269329813515,-2.8584455445399857
4689617925137390336,5.512472705673452,-72.11178216156134,18.270393,0.80386734,4.664726548227538,-2.6862070391779445
4689617792004292096,5.395363041253711,-72.14050344490639,12.709992,1.2876987,5.257318462010797,-2.841446448148629
4689619063314520448,5.439724310459298,-72.05770313107422,15.702865,1.0817432,4.95170852663534,-2.9068404243731543
4689617925137390464,5.511360901305234,-72.10999731888323,17.830797,0.7586479,4.925039201139962,-3.0121432358882614
4689618754066030976,5.290895645517796,-72.08245953988471,17.736769,0.8075962,5.386063582816255,-3.07352874922516
4689618268763464576,5.517384837021051,-72.06747646363861,20.226562,0.9929466,5.368766817881741,-1.5199809964292048
4689601707354178304,5.556084311635607,-72.2191167051343,19.217741,0.80895233,4.539647520813474,-2.8156389514138245
4689610232862046464,4.609779686444122,-72.25604449720389,17.776863,0.77885246,5.307900537881412,-2.9039559485586697
4689619028954782720,5.500612607603664,-72.06619256393941,16.971151,0.938385,5.2052611038077465,-3.3306420918191595
4689617276608591744,5.145629335798929,-72.17140227801937,20.757925,0.6607342,2.477289699178944,-1.138976002173291
4689614905786254976,5.493368592458061,-72.13892000898251,17.537388,0.7434292,4.709673539514884,-2.349623016753916
4689619024677683968,5.510150271844981,-72.05850134848731,18.998636,0.80934906,5.051588931736266,-2.926314885962607
4689618135601626880,5.412182641452738,-72.09729739111671,16.154419,1.061019,5.554651128902873,-3.0559938257311083
4689609648746531072,4.329156363555296,-72.31272281644915,19.42248,0.62452507,5.133221528836311,-2.981126582508426
4689613870688216704,5.545867945411615,-72.15998480339894,17.94307,0.7956829,5.221927656831262,-2.444517603691571
4689601780366274048,5.545030713180783,-72.20857037712702,17.434328,0.7800102,5.585934086770068,-3.100351050299041
4689615554316834432,4.928700226385574,-72.2343269689773,20.235865,1.0375576,6.441916213947748,-3.515407126919733
4689619127730434560,5.306241160048442,-72.0801370958761,20.000841,0.9489498,4.261072628139146,-3.852167381332007
4689597038722488192,5.601265861633868,-72.33669680016142,18.435938,0.84853935,4.84677748633032,-2.082620213986352
4689596970003030144,5.475033839090058,-72.35274324785881,18.504677,0.8474541,5.067034483850659,-2.1666727698502566
4689614012422325888,5.205962307985052,-72.20720868023481,18.68579,,5.496090520775953,-2.6106070343443606
4689599924940648064,5.253257288486616,-72.33536021168246,19.00082,1.0030098,4.706483793602715,-2.2859418332785126
4689595591306197632,5.247129593039331,-72.42494739060923,18.420156,0.82237625,5.052475500748916,-2.3774007858262376
4689614523555290880,5.369827104667882,-72.17260469554,20.771675,,5.705481219310768,-2.8152559545055533
4689619024677684864,5.518684719131451,-72.05769045304899,19.35461,0.99672127,10.477514762248598,-0.1978038724374148
4689613183491785856,5.2237850785399775,-72.22670400862386,12.211233,1.5554972,5.569739234161907,-2.407830448811422
4689596312860703488,5.179333433232434,-72.42726233391367,17.45072,0.8436718,10.741857361040598,-2.369238492685112
4689613771914954624,5.467000392822731,-72.18993540633572,17.740229,0.7528095,4.763085606769206,-2.276306933248958
4689613252212382848,5.327582282396594,-72.22259875261427,17.426271,0.777998,5.453493687732671,-2.816690868321005
4689618204321079808,5.4905122741968615,-72.08435201213051,18.496658,0.8754177,5.082200778122145,-2.9960021142198245
4689619166393754496,5.353720315738893,-72.06824290566054,17.38604,,5.019598887684255,-3.133586495813022
4689600577764676224,5.483549714444755,-72.2869043105388,19.181177,,5.482013857406534,-3.156630018762656
4689618131295839360,5.396766709797073,-72.09407804058232,18.05535,0.791626,5.12356307922589,-2.5115952867731126
4689600676550123392,5.54668255703063,-72.25859243724786,18.70747,0.89876175,4.921540982230543,-2.457599236522423
4689614974505709184,5.5125439847053626,-72.12081226202564,19.500751,0.8770237,4.70286908786214,-2.945348703846628
4689581950496857344,6.852525556755743,-72.13239030200415,18.069344,0.80293274,4.634341633627933,-2.361461188570332
4689613325238404992,5.287380188306783,-72.21337730168456,14.773792,1.1308098,5.261675428569195,-3.186421944332185
4689614871426517120,5.480816646414661,-72.137852219063,17.00763,0.90891266,4.343081765419797,-3.0221631527497634
4689582740770840832,7.3680100352832465,-72.11138022106998,18.095224,0.7326069,5.187897853857865,-2.508431003433739
4689611293707043584,5.0571750270118665,-72.30143265826221,18.920074,0.8934059,6.289975181256655,-2.2731275216397737
4689611671664311552,5.085570344782663,-72.26159273277591,18.102453,0.8338165,5.6279441099164895,-2.236799082042184
4689613600116263936,5.514718353953017,-72.19646461222939,12.81863,1.2291069,5.27031362504772,-2.6849496592904303
4689583874641307264,7.282071650331615,-72.05904437566481,20.108017,1.1147518,5.000590326064437,-1.95976741734806
4689613393958079872,5.401464713296161,-72.22896340480527,15.245495,1.0890121,5.0841059028474245,-3.135034318409668
4689596450300641280,5.294201625836907,-72.39760866925045,18.049288,1.22332,-0.2153657717529265,-1.353291301051209
4689618204321081472,5.485815345912889,-72.08603072044758,17.651176,0.791214,4.537697169045497,-2.5142925298838708
4689613737555218176,5.418351708211993,-72.18530137594485,16.779394,1.0287209,5.431477949814401,-3.158869716812995
4689601741700002048,5.488588225481443,-72.22742546745975,18.965395,0.93805695,4.477944274405228,-2.8054815380802385
4689614905786258432,5.49580000525748,-72.14270735305111,16.150248,1.0398102,4.745898372241181,-2.662224183536181
4689618337466727168,5.193879691405291,-72.13193212689886,19.92307,1.2573853,5.255143807355266,-3.229258245790742
4689595080217467264,5.093256865622661,-72.42170515594601,13.613135,1.2910595,5.298546681140465,-2.651696570901365
4689583294826108160,7.137141698033928,-72.10676443844925,12.80645,1.2742281,5.58463332409093,-2.4391928854476794
4689583324885443328,7.046379966171054,-72.11135208671755,20.113861,0.9048786,4.418382757708629,-2.7486729635793345
4689614630908351872,5.548905696278852,-72.14969101328622,13.906637,1.0564051,5.443575115170528,-3.1771584388559995
4689601638619700352,5.432383688546742,-72.23573217276075,13.243588,1.2964258,5.425839148746921,-2.688791600147269
4689583496685566464,7.02755624555655,-72.09356758206268,18.64679,0.8260994,5.0990450782776735,-1.867240269136606
4689614527829199104,5.360726955287661,-72.1771162140789,17.029663,0.90634537,5.608228359206487,-2.230316033391605
4689591914819115776,4.3022393833853085,-72.51253438123358,19.393343,1.1438332,0.9449014422193964,-1.418897936973598
4689583221807179392,6.997415999668801,-72.1225288509693,18.711594,0.89014816,6.031276770781366,-2.1785855907667733
4689581950496859264,6.8601498077513865,-72.12846851798123,17.258533,0.79662514,5.114829581729911,-1.8609799738490345
4689596037982834816,5.398799024289749,-72.40564880270614,18.103464,0.8159218,5.087648548692447,-2.584749792399764
4689596866923831040,5.41536159987236,-72.37659236793718,14.696148,1.1483898,5.303878997197909,-2.706603110700282
4689617959503441920,5.430678233846045,-72.11301625511346,17.056473,0.8591709,5.760818699225496,-2.6360740698739837
4689614837055924992,5.42458600570494,-72.14536216870522,19.078596,0.8949909,5.204558421844227,-3.309838859498427
4689614867133705344,5.462191359222503,-72.14048669385275,19.113926,0.8602619,6.069792647880365,-3.930760583876796
4689606006614269824,4.450547748577272,-72.35153658354359,19.89745,1.1195202,5.041447316397481,-4.034851353361875
4689614012433190144,5.191052283135058,-72.21835024325934,13.900753,1.0543947,5.440431520254286,-2.526716702270307
4689582397173443712,7.021628937676803,-72.14494640385824,19.104546,0.94350624,6.345468303111317,-2.9573394360429988
4689581916137122432,6.926176899009897,-72.1264671615298,19.175756,0.9397621,5.179747259186847,-2.8839541244342204
4689624075530714624,5.608498720742306,-72.26131034376063,18.544611,0.86169624,5.9123004379311705,-2.505579222584476
4689620330355710720,5.905674868479644,-72.29122317277785,20.807507,1.3988056,6.294891267326377,2.6627819045474808
4689624526514365824,6.013375573088604,-72.2053594753685,19.576408,0.85749054,6.489668691369298,-2.501094816509084
4689624900177652864,5.582869383503391,-72.23689338875552,19.831003,1.0593319,4.738287006611896,-2.094631982824458
4689624663953334656,5.906290288879887,-72.20078910083053,18.987755,0.98373795,2.0820025548943395,-2.3419006853385214
4689623079119239168,6.104340360893833,-72.19145280880198,17.757477,0.7804661,5.887865485687066,-2.5668362266205555
4689622121332126080,6.259065419678824,-72.21545896554625,17.926176,0.82678604,5.753238950979423,-2.7440525114689422
4689621979607695488,6.147410110836257,-72.2303536109829,18.833517,0.96053696,5.822272553500111,-1.5842920558025717
4689621296689682944,5.994376259510881,-72.23817460675987,20.356478,1.0081692,2.9178970720759696,-3.5967358582841387
4689624934523827840,5.647465366728551,-72.22445862590858,17.992975,0.82224274,4.590398578864863,-2.5100787434420915
4689624384782717568,5.905186512244974,-72.22231944681648,19.080908,0.878664,6.77849479787292,-3.051422386715775
4689621979607300736,6.14773868414259,-72.23481501098355,19.800837,1.2953701,6.01134927876018,-2.6168301884959044
4689623147833095936,6.222288394796747,-72.180944107115,17.059082,0.8281231,4.904460409554743,-2.333225979817691
4689625209434119168,5.631029302182924,-72.20849135084381,19.20847,1.0174141,5.513798051792496,-2.546542399826832
4689621709015300096,6.151578279821262,-72.25738192819566,17.972427,0.7971554,5.560528832945836,-2.0805297718726297
4689623594509832192,6.2655620671672425,-72.15345591005224,17.023546,0.8818779,5.140594290806075,-2.2068192747034288
4689623079119730176,6.0935957214129575,-72.19481408502557,13.881911,1.093441,5.1465225211986825,-2.5635935259592517
4689623938090858240,5.750866477378506,-72.26041040829635,19.064003,0.9466324,5.266987598782302,-2.822047706749029
4689624694012153984,5.812986656641469,-72.20916809537341,15.712373,1.0838242,5.826237399541807,-3.141567029972632
4689624522239822720,5.984065035250582,-72.20359148875869,18.50459,0.63770676,4.769944516864596,-2.4528969552795616
4689621193619826304,5.977458130238496,-72.25458412841284,17.120443,0.81951714,5.336979805575208,-2.7112717102365806
4689624797099898880,6.008735327454858,-72.17720687407595,18.513222,0.78232956,6.065419100965561,-1.5724925282812512
4689621193619826432,5.990668886435131,-72.25613514537855,14.919769,1.1375284,5.34567093768468,-2.409736668673083
4689621464227008640,5.981014982003605,-72.2380490699922,18.805716,,5.626202033464956,-2.057339493789489
4689623770599700864,6.446675938512611,-72.12380316143928,19.281084,0.88695145,5.42315657960854,-3.2970833976677287
4689622013967773440,6.203701343816472,-72.23007455287294,20.663797,1.6204796,4.802549355411827,-3.8790970671808176
4689623182192585856,6.1419616299921,-72.18239646398278,17.019798,0.92082405,5.539868173893206,-2.3486137954948987
4689623182177228672,6.165636320292207,-72.18065789438215,18.05918,0.84539795,6.099540519039413,-2.003217612206333
4689624762723599488,5.928477793654098,-72.19207926155296,12.097963,1.4643545,5.6531690727552295,-2.643212309654032
4689625041910730112,5.740260174991835,-72.20679181458273,13.959092,1.2027531,5.571458395818795,-2.5209908021385243
4689624419160459008,5.819293142599084,-72.23408947926468,17.136642,0.78631973,5.407769437889296,-3.099747999168553
4689621537217158400,5.970337194788583,-72.21655274540852,17.143778,0.8104534,5.371250502134879,-1.9249449242382823
4689623117764994304,6.169255256223123,-72.18567482469206,17.367048,0.8345585,5.756151086064584,-2.7650670024683843
4689621537217158528,5.976604386450615,-72.21737925398502,17.340229,0.7664337,5.153087959157059,-2.186587896977063
4689623392642343936,6.417114478552032,-72.16292758764314,17.725597,0.8532772,5.436250013465363,-1.9408911998395333
4689625282428895360,5.652097023186599,-72.19373266773619,13.888171,1.1029491,5.972195719356752,-2.7307843489485077
4689624247361628800,5.760648008263287,-72.23217134887368,20.67642,0.66722107,2.644623356604892,-0.0422521429254409
4689621258068576768,5.96108934356934,-72.24708491494661,18.70185,,6.202733311790295,-2.4366654249819204
4689622495004236800,6.290772934590988,-72.19806654446673,17.850847,0.7945633,5.708452829738941,-2.087200273502047
4689621361114771328,5.899492711484219,-72.24323144205727,19.50666,0.97060394,4.461677512096445,-1.33695285844984
4689621739083742592,6.19710086127675,-72.25404674636692,20.716227,0.76486397,-0.4281385005906085,-1.3089394356737745
4689623457079058560,6.385909535406369,-72.1550706646184,18.101908,,6.030965400350009,-2.3881922013159302
4689624625318952960,5.812632235294384,-72.21736485113298,18.979568,0.80664444,4.927088665238873,-2.15080201543811
4689623525796388608,6.297057341581287,-72.1599795249992,18.114208,0.7719002,5.272847859284799,-2.463531968240225
4689623770599385728,6.455082402559393,-72.11777913390358,16.084671,1.0525055,5.582142544291924,-2.703177499974286
4689621709015302400,6.131963789094694,-72.26457432076603,13.533184,1.275692,5.7974300956839615,-2.7104258582129805
4689624522239841920,6.018590794886848,-72.20451042607523,18.784199,0.9446697,6.131359689331768,-2.2098150757553494
4689624109890053888,5.643830904003455,-72.25838949995803,18.00583,0.81033134,4.989076802218194,-2.7132292665850564
4689621258068576640,5.950640459352709,-72.24969845090298,18.9433,0.90003777,5.617675402204491,-2.304011869460478
4689623461361819776,6.400690395124077,-72.16058073538393,18.511175,0.8166218,4.853977666327855,-2.5942019017276348
4689620884372948608,5.662974062442557,-72.28496449517749,17.773413,0.8332653,5.665372290402982,-2.9228625240306427
4689623598800773376,6.289016751860345,-72.14826056982285,19.018032,,3.194994218506484,-0.5883852016631981
4689622774157899008,6.065593917901768,-72.22839280923475,18.14971,,5.790017380385572,-1.424418835982144
4689624625318954624,5.817465056479188,-72.21816086376579,18.481272,0.7862358,6.3612649232257805,-1.7320242896989149
4689622705438458496,6.047747761313983,-72.24075036871623,18.678165,,5.472849960267372,-2.930462124448173
4689623839319949824,5.687004059902027,-72.27110296047722,17.532568,0.7831726,5.480843631052114,-2.8735203495913253
4689625243793785344,5.622462405176876,-72.20219688500983,18.228258,0.79603386,5.203204125987583,-2.161422150400486
4689621090540624640,5.921898156817355,-72.26382312431255,17.38746,0.80038834,6.249326996508166,-2.3639414511179804
4689625213709433344,5.664415801338105,-72.20586864288035,17.32009,0.7781372,4.021864530706096,-2.3413418367593968
4689623663237697280,6.405679389296133,-72.13881367664983,19.866005,1.032383,7.926121632833396,-1.0952677657632492
4689623766316796160,6.453362639050852,-72.11475094027115,18.895842,1.0574646,4.593713762610899,-2.728535879492746
4689622563701487744,6.419285028929657,-72.19041496315457,19.369337,0.8367348,-0.8230081347129707,-1.0431099995794642
4689621331058792576,5.865495999658805,-72.25632182417544,17.463263,0.81817055,7.312539105491009,-3.3755275701722365
4689623216539958656,6.245436474065942,-72.1649147250583,18.526505,0.85736465,7.005901472510114,-10.081253500420235
4689623697597319808,6.455609095478719,-72.1243565262052,18.985973,,4.644310460799676,-2.286750678689022
4689621262329502208,5.94001834936194,-72.25205534440762,20.047436,,8.244576443390265,-4.832828033392585
4689620124175612032,6.0526063205332,-72.29138535296238,17.904598,0.8039322,5.739247578951876,-2.7716335050941243
4689620742635104896,5.7955867251456405,-72.27995454160941,16.878593,0.95773315,5.432148542310919,-1.7204770556983229
4689621361147789312,5.908577522292489,-72.24751574707636,18.23213,0.80960655,5.432201964638366,-2.7620512334878766
4689622911606104832,6.185037732586804,-72.20467059781126,18.156967,0.85676,5.970480039699229,-2.701804516320022
4689623598800789376,6.271635110977067,-72.1544673399335,17.377657,0.81407547,5.741586871062977,-2.213152778304659
4689623079099672064,6.089919307051793,-72.19253562036673,18.130201,0.7903786,4.93135892577089,-2.7286163043195435
4689623117755061120,6.184932442213661,-72.19071467218686,17.548424,0.77428436,5.544269432169837,-2.343110507202011
4689621159260099584,5.901535179670364,-72.25938202742068,17.374674,0.807745,5.42844817685367,-2.6980637299209542
4689624865837223168,6.014277966606552,-72.15937836214813,18.481682,,6.291881144823078,-1.3761934652756018
4689623152113885056,6.241797821608944,-72.17062258577961,16.460184,1.0084057,5.353242607093172,-2.1995080766349293
4689621571576892928,5.997662364607782,-72.21838280798524,14.353133,1.1938133,5.745703942456634,-2.35653554941253
4689621601628497408,6.061833690233033,-72.29161652831455,18.106804,0.8519497,3.983106179436324,-2.3643367740291983
4689622976040186240,6.070267126952987,-72.2149094631976,20.049057,1.1914425,6.261406339787576,-0.8669368043543123
4689621434137977600,5.905072297397853,-72.23248027872725,17.180803,0.78318024,5.804468341101462,-2.6748057840594277
4689620605200165760,5.701506853824987,-72.30084045298004,20.490099,1.1738815,2.354561056798323,-3.1641252268651376
4689625312513276544,5.710212706227969,-72.18654542471334,19.156406,0.87055016,4.935580752392395,-1.0401901558529605
4689624835742044288,5.9423087430924735,-72.1747471537771,17.058605,0.8547249,4.641962552014914,-2.656408118249983
4689622769880151552,6.072613475619124,-72.22291248131786,16.950869,0.96183777,5.807750099387671,-2.6359602083766958
4689625385498472064,5.697570177695324,-72.17732701118007,17.408808,0.7694588,5.348143035862787,-2.912398991708065
4689621846454233216,6.267573756750819,-72.23248429340569,13.644005,1.2635365,5.124325384950255,-2.2720224984417525
4689624835751971968,5.941858590553786,-72.18109333583793,16.962017,0.8206425,5.747778410809523,-3.0031423452069794
4689623491438888704,6.4508236736454725,-72.1496335247654,18.9194,0.9376087,5.458775758544366,-1.2460347088671655
4689620192879269504,6.018739539168282,-72.27977798036173,18.260338,0.8936825,6.0834058238395095,-1.5612547075765093
4689623250918478464,6.285102871620474,-72.19452640266354,17.303902,0.8017292,5.604329436320003,-2.1816007764321355
4689623697589527040,6.432027558649483,-72.14092499123102,19.14879,0.90047455,6.165985844053678,-2.437289808721849
4689620540785081728,5.687048815789411,-72.31852967460914,16.316294,1.0608721,5.243333561515979,-2.3257190364459235
4689623044738689408,6.081239923197193,-72.19518433375151,12.866584,1.2498484,5.710794481314174,-2.785201522390315
4689624320346670848,5.775566281229633,-72.21569548126293,18.592108,,5.1575949660121685,-2.26558579109552
4689621326788066432,5.833000619879768,-72.25847244274178,19.131933,0.8616104,5.5345507672445455,-2.441677113628192
4689623392642356224,6.386787996221773,-72.16597973456982,17.273376,0.76161575,5.2955724153429085,-2.913288251037038
4689621395472397824,5.855269039680306,-72.24809362019677,17.73137,0.7747116,5.304353586150528,-2.697211295244687
4689624732673029248,5.888145610626551,-72.1857383113309,15.001139,1.0981455,5.516799848408981,-2.3335152878268146
4689621983893752064,6.126916138273353,-72.23187523833091,16.745121,1.0067177,5.499223250886674,-2.542371813452013
4689622464929482752,6.338483642131429,-72.20199739704323,17.614672,0.7952194,5.716104779237282,-3.187431534552703
4689622602368379520,6.46246020503345,-72.17743559691698,18.414564,0.863039,5.38103893805532,-1.4765929567680436
4689624109889596288,5.659258246560968,-72.24933037184073,17.242617,0.78196526,5.549730957517163,-2.34777970855098
4689621949524227968,6.086238581057881,-72.25037327561786,17.67651,0.73231316,5.3509275205219655,-2.723188611784974
4689624968897204480,5.603148072623459,-72.22035883528537,17.579292,0.75772667,5.039517622907505,-2.65880811902323
4689623835048828800,5.6870168177623865,-72.26881771163237,19.499792,,6.683292555095055,-1.910155980423669
4689620880088545536,5.668860533860607,-72.28760466238177,20.533005,1.0600452,3.235136528523447,-5.531798672150888
4689624487847582080,5.958043028502252,-72.20642677644618,16.956112,0.9312115,5.704610878019554,-2.638299453561471
4689620781303248896,5.641594340358323,-72.30559394027794,17.457397,0.7842064,5.058868526021204,-2.81665160204606
4689623701879933952,6.4259924507369295,-72.13142123942953,18.952246,1.1091118,4.129177879786525,-0.557179896022105
4689625346873043840,5.7883411753449545,-72.1756193100692,18.523071,0.80602455,5.081109184710168,-2.4646278967557858
4689620128458185344,6.01792875211253,-72.29729713601466,17.376043,0.80485916,5.302636058165309,-2.6084823756016715
4689621326751703040,5.872211410811686,-72.260316257408,18.177094,0.80807495,5.324885299225935,-2.875785265295016
4689622086972396928,6.2091603059750735,-72.22065634123898,13.985923,1.2202997,5.365896139474232,-2.194680189345101
4689621159260098432,5.911535701160157,-72.25969104259242,14.331071,1.1681948,5.847418201363976,-2.7936778180825663
4689625278122901248,5.642576164017273,-72.19366840868744,19.020292,0.91705704,4.992793326767565,-3.314529310486728
4689620609504557312,5.663522738879556,-72.3087900910502,12.711255,1.3055754,5.5891221596863,-2.451036711512332
4689625316779031552,5.724436766129499,-72.19094541020439,17.93056,0.7406292,5.202465985188801,-3.4116283857507703
4689624694006013440,5.848020882924173,-72.20218378004927,17.619469,0.8178749,5.825426601831979,-2.798238971249537
4689621365418528000,5.880476417455444,-72.25521163553267,17.805338,0.79440117,5.161986076384142,-2.439599403252466
4689622013961559680,6.167418462144608,-72.23950426717876,17.907688,0.8454323,5.3375738484123865,-2.720273906072191
4689621223687053824,5.990999093913387,-72.24925728971225,20.108881,1.1172104,3.153034080908286,-1.7829630929481937
4689624698303738624,5.818471756439289,-72.20186175530468,18.248207,,5.414552963831493,-2.644085210059232
4689625041901189120,5.726815973684761,-72.21555309536683,18.882519,0.949934,4.725710924271731,-1.7172836657325643
4689623079119300352,6.094404917194317,-72.19021308976916,18.4458,0.56456566,4.451980990437257,-2.2610804654936216
4689621051910158080,5.829262936647723,-72.28824832760958,19.94892,1.3861656,7.006026429948555,-2.999119745042246
4689622602358032128,6.441223691716349,-72.17990891324247,17.669132,0.743124,5.400157372785598,-3.0170407127342624
4689620330320461056,5.933385649434454,-72.27910418117408,20.392147,1.0853748,0.0974418188777826,-1.9427525820679143
4689621124890597888,5.8342249851203,-72.27583418816278,18.290945,0.809721,4.892967699242012,-1.754406695350199
4689622808527438080,6.139291976236574,-72.21594469965363,17.99334,0.8179302,4.383577042910431,-1.647621937058566
4689624560874127488,5.917873083846068,-72.20592191489752,13.886055,1.1158228,5.59173835098681,-2.971751677043956
4689624556599685888,5.922164070896556,-72.20325999601145,19.389288,0.8682537,1.8937424736787456,-1.182425953701325
4689623633150084736,6.33590244856236,-72.13852227974382,17.723032,0.78988457,5.884492273107192,-2.416892986229065
4689623044759799040,6.040593227228165,-72.2042655854278,20.35834,1.0025234,6.715039440891584,-3.306093595142725
4689621361130808576,5.891594406337399,-72.25473740248948,18.0225,0.7275715,4.842794294569115,-2.032073772594761
4689624865808094080,5.971753092816003,-72.16774008969671,15.837965,1.0574646,5.50444080871166,-2.5810111439413657
4689624973191296640,5.597929532048415,-72.2280353713223,17.770565,,4.71072832617414,-2.629037533764744
4689624487880229632,5.947100809906138,-72.21540405478893,19.297813,,5.162135552562658,-1.7219301232194029
4689624560864201344,5.968117527625447,-72.1917575071933,17.8728,0.8099308,4.6660597449115295,-2.599178300371793
4689621395507540608,5.822624504842892,-72.25360629255535,19.829475,,5.315359293606877,-2.912383864110004
4689625381201100800,5.702407853151784,-72.18098769577945,18.504179,0.84840965,6.4811940429439225,-1.9905548849465635
4689620643864293504,5.758451983564629,-72.30977196892266,13.857446,1.0118904,5.8834153330840255,-2.657786000918316
4689623079113282944,6.109915281957298,-72.1953799474046,17.767412,0.74189186,6.220017316915679,-2.3245724949147157
4689623186474524672,6.160352411441086,-72.18541282707436,18.451458,0.79598236,6.043543077627051,-3.036127087577676
4689622769881753344,6.067058909337768,-72.22239750780952,19.731005,0.64723015,6.886898599330909,-2.4813585234951847
